time,Real Lower Band,Real Middle Band,Real Upper Band
2015-04-16,36.5737,44.4430,52.3122
2015-04-15,36.5848,44.5036,52.4223
2015-04-14,36.5791,44.5684,52.5577
2015-04-13,36.5743,44.6465,52.7187
2015-04-10,36.5671,44.7247,52.8823
2015-04-09,36.5679,44.8036,53.0393
2015-04-08,36.6178,44.8766,53.1354
2015-04-07,36.6736,44.9511,53.2286
2015-04-06,36.7294,45.0247,53.3200
2015-04-02,36.7968,45.0961,53.3953
2015-04-01,36.9397,45.1802,53.4206
2015-03-31,37.0836,45.2516,53.4195
2015-03-30,37.2427,45.3207,53.3987
2015-03-27,37.3912,45.3855,53.3798
2015-03-26,37.5496,45.4453,53.3410
2015-03-25,37.7001,45.4937,53.2873
2015-03-24,37.8404,45.5453,53.2502
2015-03-23,37.9128,45.5812,53.2496
2015-03-20,37.9870,45.6118,53.2365
2015-03-19,38.0627,45.6443,53.2258
2015-03-18,38.1554,45.6716,53.1878
2015-03-17,38.2248,45.6904,53.1560
2015-03-16,38.3502,45.7223,53.0943
2015-03-13,38.4656,45.7475,53.0293
2015-03-12,38.5791,45.7700,52.9608
2015-03-11,38.6807,45.7872,52.8936
2015-03-10,38.7435,45.7996,52.8556
2015-03-09,38.8243,45.8166,52.8088
2015-03-06,38.8588,45.8246,52.7903
2015-03-05,38.9326,45.8413,52.7499
2015-03-04,39.0093,45.8687,52.7280
2015-03-03,39.0941,45.9059,52.7177
2015-03-02,39.1617,45.9284,52.6951
2015-02-27,39.2119,45.9505,52.6891
2015-02-26,39.2640,45.9729,52.6818
2015-02-25,39.3057,45.9900,52.6742
2015-02-24,39.3520,46.0091,52.6661
2015-02-23,39.3991,46.0318,52.6644
2015-02-20,39.4453,46.0547,52.6640
2015-02-19,39.5035,46.0802,52.6569
2015-02-18,39.5750,46.1056,52.6362
2015-02-17,39.6507,46.1411,52.6315
2015-02-13,39.7255,46.1709,52.6163
2015-02-12,39.7897,46.2028,52.6159
2015-02-11,39.8914,46.2471,52.6028
2015-02-10,40.0412,46.2901,52.5390
2015-02-09,40.1799,46.3293,52.4787
2015-02-06,40.3404,46.3733,52.4062
2015-02-05,40.4980,46.4116,52.3252
2015-02-04,40.6619,46.4541,52.2462
2015-02-03,40.8811,46.5057,52.1302
2015-02-02,41.1308,46.5581,51.9853
2015-01-30,41.4239,46.6129,51.8018
2015-01-29,41.8342,46.6736,51.5129
2015-01-28,42.0756,46.7126,51.3495
2015-01-27,42.4023,46.7533,51.1042
2015-01-26,42.5682,46.7763,50.9843
2015-01-23,42.5197,46.7571,50.9944
2015-01-22,42.4857,46.7396,50.9934
2015-01-21,42.4289,46.7171,51.0052
2015-01-20,42.3895,46.7066,51.0236
2015-01-16,42.3468,46.6927,51.0386
2015-01-15,42.3144,46.6820,51.0496
2015-01-14,42.3018,46.6787,51.0556
2015-01-13,42.2781,46.6714,51.0646
2015-01-12,42.2350,46.6573,51.0796
2015-01-09,42.2046,46.6446,51.0846
2015-01-08,42.1634,46.6238,51.0842
2015-01-07,42.1118,46.5958,51.0798
2015-01-06,42.0399,46.5762,51.1125
2015-01-05,41.9715,46.5605,51.1495
2015-01-02,41.8549,46.5325,51.2100
2014-12-31,41.7154,46.4969,51.2783
2014-12-30,41.5826,46.4644,51.3461
2014-12-29,41.4533,46.4265,51.3996
2014-12-26,41.2960,46.3794,51.4627
2014-12-24,41.1741,46.3314,51.4886
2014-12-23,41.0806,46.2837,51.4867
2014-12-22,40.9670,46.2278,51.4885
2014-12-19,40.8668,46.1796,51.4923
2014-12-18,40.7888,46.1387,51.4887
2014-12-17,40.7269,46.1024,51.4779
2014-12-16,40.6726,46.0847,51.4967
2014-12-15,40.6523,46.0781,51.5039
2014-12-12,40.6096,46.0554,51.5011
2014-12-11,40.5842,46.0346,51.4850
2014-12-10,40.5599,46.0112,51.4625
2014-12-09,40.5347,45.9905,51.4464
2014-12-08,40.5136,45.9615,51.4095
2014-12-05,40.4906,45.9299,51.3691
2014-12-04,40.4718,45.8865,51.3011
2014-12-03,40.3857,45.8226,51.2594
2014-12-02,40.2596,45.7632,51.2668
2014-12-01,40.1486,45.6995,51.2504
2014-11-28,40.0219,45.6301,51.2384
2014-11-26,39.8764,45.5687,51.2610
2014-11-25,39.7442,45.5090,51.2739
2014-11-24,39.6254,45.4542,51.2831
2014-11-21,39.5026,45.3963,51.2901
2014-11-20,39.4024,45.3355,51.2687
2014-11-19,39.3324,45.2672,51.2021
2014-11-18,39.2401,45.2020,51.1640
2014-11-17,39.2071,45.1371,51.0671
2014-11-14,39.1878,45.0597,50.9317
2014-11-13,39.2036,44.9842,50.7649
2014-11-12,39.2154,44.9056,50.5958
2014-11-11,39.2029,44.8377,50.4725
2014-11-10,39.1856,44.7658,50.3460
2014-11-07,39.1681,44.6920,50.2158
2014-11-06,39.1564,44.6217,50.0870
2014-11-05,39.1564,44.5515,49.9466
2014-11-04,39.1098,44.4879,49.8660
2014-11-03,39.0404,44.4245,49.8085
2014-10-31,38.9284,44.3559,49.7834
2014-10-30,38.8252,44.2950,49.7647
2014-10-29,38.7200,44.2456,49.7712
2014-10-28,38.6427,44.1921,49.7415
2014-10-27,38.5778,44.1420,49.7062
2014-10-24,38.4885,44.0950,49.7015
2014-10-23,38.3525,44.0369,49.7212
2014-10-22,38.2044,43.9896,49.7748
2014-10-21,38.0916,43.9537,49.8158
2014-10-20,37.9906,43.9143,49.8380
2014-10-17,37.8581,43.8769,49.8956
2014-10-16,37.7126,43.8407,49.9688
2014-10-15,37.5992,43.8152,50.0312
2014-10-14,37.4733,43.7842,50.0950
2014-10-13,37.3419,43.7479,50.1538
2014-10-10,37.2292,43.7149,50.2006
2014-10-09,37.0756,43.6714,50.2671
2014-10-08,36.9450,43.6104,50.2758
2014-10-07,36.8502,43.5409,50.2316
2014-10-06,36.7158,43.4816,50.2474
2014-10-03,36.6350,43.4231,50.2112
2014-10-02,36.5678,43.3664,50.1650
2014-10-01,36.4738,43.3085,50.1432
2014-09-30,36.3637,43.2449,50.1261
2014-09-29,36.2780,43.1777,50.0774
2014-09-26,36.1886,43.1075,50.0265
2014-09-25,36.0831,43.0340,49.9850
2014-09-24,35.9943,42.9679,49.9416
2014-09-23,35.9638,42.8940,49.8243
2014-09-22,35.9340,42.8284,49.7229
2014-09-19,35.9491,42.7618,49.5745
2014-09-18,35.9994,42.6917,49.3841
2014-09-17,36.0288,42.6336,49.2385
2014-09-16,36.0182,42.5675,49.1168
2014-09-15,36.0233,42.4985,48.9737
2014-09-12,36.0034,42.4330,48.8626
2014-09-11,36.0255,42.3660,48.7065
2014-09-10,36.0701,42.2954,48.5206
2014-09-09,36.1178,42.2271,48.3363
2014-09-08,36.1854,42.1635,48.1416
2014-09-05,36.2182,42.0963,47.9744
2014-09-04,36.2008,42.0290,47.8572
2014-09-03,36.1623,41.9685,47.7746
2014-09-02,36.1254,41.9125,47.6995
2014-08-29,36.1436,41.8663,47.5890
2014-08-28,36.1573,41.8102,47.4630
2014-08-27,36.1516,41.7594,47.3671
2014-08-26,36.1528,41.7094,47.2659
2014-08-25,36.1989,41.6694,47.1400
2014-08-22,36.2628,41.6312,46.9997
2014-08-21,36.3311,41.5939,46.8568
2014-08-20,36.4008,41.5516,46.7024
2014-08-19,36.4442,41.5051,46.5660
2014-08-18,36.4777,41.4454,46.4132
2014-08-15,36.5249,41.3922,46.2596
2014-08-14,36.5797,41.3477,46.1157
2014-08-13,36.6178,41.3100,46.0023
2014-08-12,36.6414,41.2708,45.9003
2014-08-11,36.6512,41.2389,45.8266
2014-08-08,36.6132,41.1996,45.7861
2014-08-07,36.5905,41.1631,45.7357
2014-08-06,36.4883,41.1113,45.7343
2014-08-05,36.3537,41.0609,45.7681
2014-08-04,36.2475,41.0090,45.7705
2014-08-01,36.1808,40.9580,45.7352
2014-07-31,36.0876,40.9096,45.7317
2014-07-30,35.9952,40.8562,45.7173
2014-07-29,35.9291,40.7994,45.6698
2014-07-28,35.8980,40.7421,45.5862
2014-07-25,35.8751,40.6835,45.4919
2014-07-24,35.9065,40.6226,45.3387
2014-07-23,35.9040,40.5564,45.2088
2014-07-22,35.9757,40.4908,45.0058
2014-07-21,36.0313,40.4211,44.8109
2014-07-18,36.0752,40.3474,44.6197
2014-07-17,36.1265,40.2759,44.4254
2014-07-16,36.1890,40.2075,44.2261
2014-07-15,36.2462,40.1465,44.0468
2014-07-14,36.1967,40.0995,44.0023
2014-07-11,36.1237,40.0532,43.9828
2014-07-10,36.0477,40.0065,43.9654
2014-07-09,35.9763,39.9659,43.9555
2014-07-08,35.9078,39.9253,43.9427
2014-07-07,35.8379,39.8822,43.9265
2014-07-03,35.7603,39.8340,43.9077
2014-07-02,35.6545,39.7840,43.9136
2014-07-01,35.5402,39.7306,43.9211
2014-06-30,35.4013,39.6737,43.9462
2014-06-27,35.2343,39.6149,43.9955
2014-06-26,35.1409,39.5559,43.9710
2014-06-25,35.0428,39.5035,43.9643
2014-06-24,35.0393,39.4616,43.8840
2014-06-23,34.9771,39.4128,43.8485
2014-06-20,34.9172,39.3595,43.8018
2014-06-19,34.8241,39.3054,43.7867
2014-06-18,34.7137,39.2506,43.7875
2014-06-17,34.6654,39.2021,43.7389
2014-06-16,34.5751,39.1459,43.7167
2014-06-13,34.4754,39.0902,43.7050
2014-06-12,34.3889,39.0396,43.6903
2014-06-11,34.3033,38.9976,43.6919
2014-06-10,34.2558,38.9579,43.6600
2014-06-09,34.2122,38.9144,43.6166
2014-06-06,34.1194,38.8595,43.5995
2014-06-05,33.9813,38.7945,43.6077
2014-06-04,33.9158,38.7428,43.5698
2014-06-03,33.7975,38.6949,43.5923
2014-06-02,33.6986,38.6496,43.6006
2014-05-30,33.6526,38.6058,43.5590
2014-05-29,33.6004,38.5577,43.5150
2014-05-28,33.5714,38.5234,43.4754
2014-05-27,33.5468,38.4949,43.4430
2014-05-23,33.5351,38.4671,43.3990
2014-05-22,33.5199,38.4388,43.3577
2014-05-21,33.5057,38.4107,43.3157
2014-05-20,33.5033,38.3816,43.2599
2014-05-19,33.4778,38.3556,43.2333
2014-05-16,33.4376,38.3243,43.2110
2014-05-15,33.4076,38.2940,43.1803
2014-05-14,33.3525,38.2605,43.1685
2014-05-13,33.3271,38.2239,43.1207
2014-05-12,33.3072,38.1849,43.0626
2014-05-09,33.2911,38.1540,43.0170
2014-05-08,33.2613,38.1255,42.9898
2014-05-07,33.2512,38.1013,42.9514
2014-05-06,33.2474,38.0832,42.9189
2014-05-05,33.2469,38.0737,42.9005
2014-05-02,33.2532,38.0664,42.8797
2014-05-01,33.2639,38.0531,42.8424
2014-04-30,33.2800,38.0331,42.7863
2014-04-29,33.3111,38.0185,42.7260
2014-04-28,33.3485,37.9965,42.6446
2014-04-25,33.4034,37.9723,42.5412
2014-04-24,33.4228,37.9545,42.4862
2014-04-23,33.4357,37.9319,42.4282
2014-04-22,33.4405,37.9085,42.3766
2014-04-21,33.4607,37.8850,42.3094
2014-04-17,33.4797,37.8613,42.2430
2014-04-16,33.4997,37.8352,42.1707
2014-04-15,33.5305,37.8020,42.0736
2014-04-14,33.5296,37.7719,42.0143
2014-04-11,33.5278,37.7521,41.9765
2014-04-10,33.5369,37.7385,41.9400
2014-04-09,33.5511,37.7251,41.8991
2014-04-08,33.6085,37.7019,41.7953
2014-04-07,33.6329,37.6773,41.7217
2014-04-04,33.6617,37.6552,41.6487
2014-04-03,33.6968,37.6343,41.5718
2014-04-02,33.7954,37.5992,41.4030
2014-04-01,33.9310,37.5675,41.2040
2014-03-31,34.0635,37.5197,40.9759
2014-03-28,34.1431,37.4692,40.7953
2014-03-27,34.1563,37.4215,40.6867
2014-03-26,34.1146,37.3819,40.6492
2014-03-25,34.1080,37.3394,40.5709
2014-03-24,34.1434,37.2912,40.4391
2014-03-21,34.2043,37.2419,40.2795
2014-03-20,34.2567,37.1976,40.1385
2014-03-19,34.1625,37.1315,40.1005
2014-03-18,34.0106,37.0764,40.1422
2014-03-17,33.9629,37.0267,40.0905
2014-03-14,33.8884,36.9961,40.1038
2014-03-13,33.8097,36.9687,40.1277
2014-03-12,33.7339,36.9390,40.1442
2014-03-11,33.6504,36.9027,40.1550
2014-03-10,33.5542,36.8674,40.1807
2014-03-07,33.4556,36.8337,40.2118
2014-03-06,33.3385,36.7960,40.2535
2014-03-05,33.2022,36.7521,40.3020
2014-03-04,33.0094,36.7017,40.3940
2014-03-03,32.8305,36.6477,40.4649
2014-02-28,32.6728,36.6029,40.5331
2014-02-27,32.5795,36.5586,40.5377
2014-02-26,32.4786,36.5186,40.5587
2014-02-25,32.3798,36.4831,40.5864
2014-02-24,32.2625,36.4435,40.6245
2014-02-21,32.1304,36.3994,40.6684
2014-02-20,32.0094,36.3523,40.6952
2014-02-19,31.8508,36.3025,40.7542
2014-02-18,31.6741,36.2525,40.8309
2014-02-14,31.5002,36.2028,40.9055
2014-02-13,31.3590,36.1540,40.9490
2014-02-12,31.2275,36.1058,40.9841
2014-02-11,31.1518,36.0675,40.9833
2014-02-10,31.0570,36.0290,41.0009
2014-02-07,30.9388,35.9903,41.0418
2014-02-06,30.8155,35.9527,41.0899
2014-02-05,30.7110,35.9212,41.1314
2014-02-04,30.5912,35.8899,41.1886
2014-02-03,30.4744,35.8538,41.2332
2014-01-31,30.3386,35.8129,41.2872
2014-01-30,30.1726,35.7510,41.3295
2014-01-29,29.9596,35.6940,41.4283
2014-01-28,29.7608,35.6397,41.5187
2014-01-27,29.5656,35.5890,41.6123
2014-01-24,29.4249,35.5475,41.6701
2014-01-23,29.3694,35.5134,41.6574
2014-01-22,29.3188,35.4884,41.6579
2014-01-21,29.2475,35.4593,41.6711
2014-01-17,29.1877,35.4302,41.6727
2014-01-16,29.1604,35.4079,41.6553
2014-01-15,29.1521,35.3865,41.6209
2014-01-14,29.0588,35.3428,41.6268
2014-01-13,28.9206,35.3011,41.6815
2014-01-10,28.7937,35.2675,41.7413
2014-01-09,28.6492,35.2210,41.7927
2014-01-08,28.5339,35.1837,41.8335
2014-01-07,28.4200,35.1440,41.8680
2014-01-06,28.3391,35.1034,41.8677
2014-01-03,28.2533,35.0644,41.8754
2014-01-02,28.2047,35.0240,41.8433
2013-12-31,28.1559,34.9794,41.8029
2013-12-30,28.1222,34.9342,41.7462
2013-12-27,28.0540,34.8819,41.7099
2013-12-26,27.9655,34.8248,41.6842
2013-12-24,27.8910,34.7674,41.6438
2013-12-23,27.8217,34.7155,41.6093
2013-12-20,27.7371,34.6660,41.5950
2013-12-19,27.6668,34.6164,41.5660
2013-12-18,27.5919,34.5724,41.5530
2013-12-17,27.5099,34.5220,41.5342
2013-12-16,27.4340,34.4730,41.5120
2013-12-13,27.3575,34.4181,41.4787
2013-12-12,27.3060,34.3708,41.4356
2013-12-11,27.2641,34.3168,41.3694
2013-12-10,27.2455,34.2608,41.2761
2013-12-09,27.2239,34.1937,41.1634
2013-12-06,27.3144,34.1610,41.0076
2013-12-05,27.3889,34.1348,40.8807
2013-12-04,27.4414,34.1175,40.7936
2013-12-03,27.5439,34.0898,40.6357
2013-12-02,27.6241,34.0634,40.5027
2013-11-29,27.7142,34.0358,40.3574
2013-11-27,27.7980,34.0015,40.2050
2013-11-26,27.8600,33.9690,40.0779
2013-11-25,27.9143,33.9387,39.9631
2013-11-22,27.9836,33.9044,39.8253
2013-11-21,28.0519,33.8688,39.6858
2013-11-20,28.1154,33.8342,39.5530
2013-11-19,28.1701,33.8070,39.4439
2013-11-18,28.2133,33.7851,39.3569
2013-11-15,28.2773,33.7593,39.2412
2013-11-14,28.3790,33.7244,39.0697
2013-11-13,28.4948,33.6809,38.8669
2013-11-12,28.6289,33.6365,38.6440
2013-11-11,28.7144,33.5955,38.4766
2013-11-08,28.8243,33.5545,38.2847
2013-11-07,28.9558,33.5226,38.0894
2013-11-06,29.0683,33.4974,37.9265
2013-11-05,29.2421,33.4656,37.6891
2013-11-04,29.3195,33.4432,37.5669
2013-11-01,29.3581,33.4310,37.5038
2013-10-31,29.3742,33.4257,37.4772
2013-10-30,29.3899,33.4201,37.4502
2013-10-29,29.3925,33.4194,37.4462
2013-10-28,29.3867,33.4209,37.4550
2013-10-25,29.4058,33.4148,37.4237
2013-10-24,29.4359,33.4053,37.3746
2013-10-23,29.4215,33.4180,37.4144
2013-10-22,29.3887,33.4363,37.4838
2013-10-21,29.3826,33.4395,37.4963
2013-10-18,29.3817,33.4399,37.4980
2013-10-17,29.3835,33.4391,37.4946
2013-10-16,29.3811,33.4401,37.4990
2013-10-15,29.3857,33.4363,37.4869
2013-10-14,29.3890,33.4329,37.4768
2013-10-11,29.3867,33.4345,37.4823
2013-10-10,29.3771,33.4417,37.5063
2013-10-09,29.3620,33.4549,37.5478
2013-10-08,29.3601,33.4729,37.5858
2013-10-07,29.3692,33.4836,37.5981
2013-10-04,29.3736,33.4891,37.6046
2013-10-03,29.3718,33.4856,37.5994
2013-10-02,29.3628,33.4773,37.5918
2013-10-01,29.3461,33.4650,37.5839
2013-09-30,29.3300,33.4558,37.5816
2013-09-27,29.3251,33.4529,37.5807
2013-09-26,29.3256,33.4533,37.5809
2013-09-25,29.3397,33.4631,37.5865
2013-09-24,29.3597,33.4729,37.5862
2013-09-23,29.3770,33.4800,37.5829
2013-09-20,29.3765,33.4798,37.5831
2013-09-19,29.3832,33.4829,37.5825
2013-09-18,29.3650,33.4726,37.5802
2013-09-17,29.3193,33.4573,37.5953
2013-09-16,29.2875,33.4474,37.6072
2013-09-13,29.2510,33.4370,37.6229
2013-09-12,29.1435,33.4127,37.6819
2013-09-11,29.0590,33.3938,37.7286
2013-09-10,28.8998,33.3640,37.8282
2013-09-09,28.6681,33.3280,37.9879
2013-09-06,28.4747,33.2997,38.1247
2013-09-05,28.3233,33.2779,38.2325
2013-09-04,28.1474,33.2525,38.3575
2013-09-03,27.9875,33.2284,38.4693
2013-08-30,27.8180,33.1990,38.5799
2013-08-29,27.7171,33.1678,38.6184
2013-08-28,27.5766,33.1284,38.6801
2013-08-27,27.3695,33.0841,38.7986
2013-08-26,27.1763,33.0385,38.9006
2013-08-23,26.9827,32.9829,38.9831
2013-08-22,26.8015,32.9210,39.0405
2013-08-21,26.6450,32.8851,39.1252
2013-08-20,26.4967,32.8551,39.2135
2013-08-19,26.3512,32.8250,39.2987
2013-08-16,26.1990,32.7947,39.3904
2013-08-15,26.0248,32.7583,39.4918
2013-08-14,25.8556,32.7220,39.5883
2013-08-13,25.6868,32.6810,39.6752
2013-08-12,25.5148,32.6398,39.7648
2013-08-09,25.3537,32.5942,39.8348
2013-08-08,25.1897,32.5490,39.9084
2013-08-07,25.0238,32.5011,39.9784
2013-08-06,24.8665,32.4608,40.0551
2013-08-05,24.7272,32.4264,40.1256
2013-08-02,24.5752,32.3885,40.2019
2013-08-01,24.4230,32.3487,40.2745
2013-07-31,24.2753,32.3107,40.3462
2013-07-30,24.1356,32.2723,40.4091
2013-07-29,24.0063,32.2352,40.4642
2013-07-26,23.8816,32.2007,40.5199
2013-07-25,23.7715,32.1680,40.5646
2013-07-24,23.6568,32.1356,40.6145
2013-07-23,23.5252,32.0955,40.6659
2013-07-22,23.3899,32.0553,40.7208
2013-07-19,23.2557,32.0133,40.7710
2013-07-18,23.1080,31.9730,40.8380
2013-07-17,22.9842,31.8923,40.8005
2013-07-16,22.8962,31.8125,40.7289
2013-07-15,22.8182,31.7247,40.6312
2013-07-12,22.7635,31.6417,40.5200
2013-07-11,22.7069,31.5655,40.4241
2013-07-10,22.6552,31.4887,40.3223
2013-07-09,22.5828,31.4221,40.2615
2013-07-08,22.5067,31.3589,40.2112
2013-07-05,22.4276,31.2945,40.1614
2013-07-03,22.3494,31.2310,40.1126
2013-07-02,22.2574,31.1664,40.0753
2013-07-01,22.1559,31.0998,40.0438
2013-06-28,22.0705,31.0296,39.9887
2013-06-27,22.0018,30.9591,39.9164
2013-06-26,21.9377,30.8873,39.8369
2013-06-25,21.8919,30.8231,39.7543
2013-06-24,21.8152,30.7609,39.7066
2013-06-21,21.7595,30.7023,39.6450
2013-06-20,21.7050,30.6497,39.5945
2013-06-19,21.6536,30.5939,39.5343
2013-06-18,21.6322,30.5268,39.4215
2013-06-17,21.6195,30.4533,39.2872
2013-06-14,21.6127,30.3794,39.1461
2013-06-13,21.5724,30.3069,39.0414
2013-06-12,21.5528,30.2323,38.9118
2013-06-11,21.5505,30.1548,38.7591
2013-06-10,21.5400,30.0768,38.6136
2013-06-07,21.5718,29.9942,38.4166
2013-06-06,21.6097,29.9064,38.2031
2013-06-05,21.6196,29.8251,38.0305
2013-06-04,21.6131,29.7419,37.8706
2013-06-03,21.6360,29.6590,37.6820
2013-05-31,21.6946,29.5686,37.4425
2013-05-30,21.7324,29.4865,37.2406
2013-05-29,21.7893,29.4036,37.0179
2013-05-28,21.8678,29.3273,36.7867
2013-05-24,21.9773,29.2533,36.5292
2013-05-23,22.0218,29.1777,36.3335
2013-05-22,22.0625,29.1017,36.1409
2013-05-21,22.1564,29.0252,35.8940
2013-05-20,22.2751,28.9453,35.6154
2013-05-17,22.4335,28.8651,35.2967
2013-05-16,22.6061,28.7909,34.9756
2013-05-15,22.7429,28.7269,34.7108
2013-05-14,22.8657,28.6615,34.4574
2013-05-13,22.9861,28.6018,34.2175
2013-05-10,23.0704,28.5425,34.0146
2013-05-09,23.1325,28.4837,33.8348
2013-05-08,23.2121,28.4282,33.6442
2013-05-07,23.3277,28.3707,33.4137
2013-05-06,23.4835,28.3108,33.1381
2013-05-03,23.6855,28.2427,32.7999
2013-05-02,23.8674,28.1723,32.4773
2013-05-01,24.0527,28.1080,32.1632
2013-04-30,24.2155,28.0475,31.8794
2013-04-29,24.4307,27.9802,31.5297
2013-04-26,24.6242,27.9184,31.2126
2013-04-25,24.7632,27.8666,30.9701
2013-04-24,24.9547,27.8167,30.6788
2013-04-23,25.1663,27.7727,30.3791
2013-04-22,25.2665,27.7375,30.2086
2013-04-19,25.4094,27.7034,29.9974
2013-04-18,25.4745,27.6827,29.8909
2013-04-17,25.4709,27.6643,29.8578
2013-04-16,25.4596,27.6432,29.8267
2013-04-15,25.4574,27.6208,29.7842
2013-04-12,25.4353,27.5991,29.7629
2013-04-11,25.4261,27.5778,29.7294
2013-04-10,25.4334,27.5568,29.6802
2013-04-09,25.5623,27.5249,29.4875
2013-04-08,25.6396,27.5110,29.3825
2013-04-05,25.6282,27.5134,29.3986
2013-04-04,25.6228,27.5145,29.4063
2013-04-03,25.5974,27.5194,29.4413
2013-04-02,25.5105,27.5324,29.5543
2013-04-01,25.4577,27.5407,29.6236
2013-03-28,25.4093,27.5496,29.6898
2013-03-27,25.3616,27.5587,29.7558
2013-03-26,25.3570,27.5604,29.7637
2013-03-25,25.3562,27.5609,29.7656
2013-03-22,25.3587,27.5581,29.7576
2013-03-21,25.3626,27.5546,29.7467
2013-03-20,25.3633,27.5540,29.7447
2013-03-19,25.3680,27.5509,29.7337
2013-03-18,25.3564,27.5555,29.7545
2013-03-15,25.3009,27.5694,29.8379
2013-03-14,25.2415,27.5850,29.9284
2013-03-13,25.1924,27.5985,30.0046
2013-03-12,25.1432,27.6145,30.0857
2013-03-11,25.1126,27.6274,30.1421
2013-03-08,25.0936,27.6382,30.1827
2013-03-07,25.0742,27.6480,30.2217
2013-03-06,25.0438,27.6594,30.2749
2013-03-05,24.9880,27.6763,30.3645
2013-03-04,24.9328,27.6913,30.4497
2013-03-01,24.8677,27.7101,30.5524
2013-02-28,24.8160,27.7292,30.6423
2013-02-27,24.7781,27.7478,30.7174
2013-02-26,24.7498,27.7646,30.7793
2013-02-25,24.7179,27.7885,30.8590
2013-02-22,24.6681,27.8164,30.9646
2013-02-21,24.6151,27.8404,31.0657
2013-02-20,24.5575,27.8694,31.1813
2013-02-19,24.4745,27.8985,31.3225
2013-02-15,24.3679,27.9300,31.4920
2013-02-14,24.2506,27.9644,31.6781
2013-02-13,24.1681,27.9945,31.8209
2013-02-12,24.0835,28.0259,31.9683
2013-02-11,24.0042,28.0592,32.1142
2013-02-08,23.9306,28.0927,32.2548
2013-02-07,23.8824,28.1266,32.3708
2013-02-06,23.8520,28.1615,32.4711
2013-02-05,23.8232,28.1960,32.5689
2013-02-04,23.7964,28.2283,32.6602
2013-02-01,23.7643,28.2634,32.7625
2013-01-31,23.7067,28.2975,32.8884
2013-01-30,23.7012,28.3269,32.9527
2013-01-29,23.6884,28.3523,33.0162
2013-01-28,23.6599,28.3804,33.1009
2013-01-25,23.6509,28.4045,33.1580
2013-01-24,23.6344,28.4322,33.2299
2013-01-23,23.6262,28.4622,33.2982
2013-01-22,23.6186,28.4930,33.3674
2013-01-18,23.6310,28.5271,33.4232
2013-01-17,23.6494,28.5571,33.4648
2013-01-16,23.6630,28.5900,33.5171
2013-01-15,23.6793,28.6276,33.5760
2013-01-14,23.6934,28.6629,33.6324
2013-01-11,23.7182,28.7030,33.6879
2013-01-10,23.7518,28.7425,33.7333
2013-01-09,23.8184,28.7799,33.7415
2013-01-08,23.8765,28.8142,33.7520
2013-01-07,23.9404,28.8526,33.7649
2013-01-04,23.9994,28.8899,33.7805
2013-01-03,24.0570,28.9275,33.7981
2013-01-02,24.0965,28.9583,33.8202
2012-12-31,24.1244,28.9847,33.8450
2012-12-28,24.1973,29.0171,33.8370
2012-12-27,24.2823,29.0491,33.8159
2012-12-26,24.3463,29.0714,33.7966
2012-12-24,24.4181,29.0969,33.7757
2012-12-21,24.4815,29.1210,33.7605
2012-12-20,24.5284,29.1429,33.7574
2012-12-19,24.5669,29.1637,33.7605
2012-12-18,24.6195,29.1822,33.7449
2012-12-17,24.6571,29.1949,33.7327
2012-12-14,24.7220,29.2154,33.7089
2012-12-13,24.8056,29.2401,33.6747
2012-12-12,24.8750,29.2702,33.6653
2012-12-11,24.9328,29.3044,33.6761
2012-12-10,24.9923,29.3357,33.6792
2012-12-07,25.0790,29.3629,33.6469
2012-12-06,25.1995,29.3928,33.5861
2012-12-05,25.3040,29.4194,33.5349
2012-12-04,25.4006,29.4390,33.4775
2012-12-03,25.5370,29.4683,33.3997
2012-11-30,25.6777,29.5014,33.3252
2012-11-29,25.8093,29.5353,33.2613
2012-11-28,25.9193,29.5676,33.2159
2012-11-27,25.9987,29.6010,33.2034
2012-11-26,26.1004,29.6378,33.1753
2012-11-23,26.1876,29.6696,33.1516
2012-11-21,26.2570,29.6985,33.1400
2012-11-20,26.3874,29.7281,33.0688
2012-11-19,26.5460,29.7627,32.9794
2012-11-16,26.7111,29.7956,32.8801
2012-11-15,26.9068,29.8291,32.7513
2012-11-14,27.0964,29.8695,32.6425
2012-11-13,27.2832,29.9024,32.5216
2012-11-12,27.4448,29.9408,32.4368
2012-11-09,27.5141,29.9656,32.4171
2012-11-08,27.5479,29.9757,32.4035
2012-11-07,27.5856,29.9878,32.3900
2012-11-06,27.5958,29.9904,32.3850
2012-11-05,27.5750,29.9831,32.3912
2012-11-02,27.5650,29.9797,32.3944
2012-11-01,27.5415,29.9737,32.4059
2012-10-31,27.5448,29.9750,32.4052
2012-10-26,27.5798,29.9819,32.3840
2012-10-25,27.6433,29.9933,32.3433
2012-10-24,27.6932,29.9996,32.3060
2012-10-23,27.7450,30.0060,32.2671
2012-10-22,27.7775,30.0101,32.2427
2012-10-19,27.8586,30.0220,32.1853
2012-10-18,27.8960,30.0290,32.1620
2012-10-17,27.8980,30.0296,32.1613
2012-10-16,27.8770,30.0243,32.1716
2012-10-15,27.8598,30.0201,32.1804
2012-10-12,27.8440,30.0161,32.1882
2012-10-11,27.8622,30.0217,32.1813
2012-10-10,27.8928,30.0297,32.1666
2012-10-09,27.9068,30.0326,32.1584
2012-10-08,27.9212,30.0370,32.1528
2012-10-05,27.9234,30.0382,32.1530
2012-10-04,27.9272,30.0418,32.1565
